代號,名稱,開盤,最高,最低,收盤,成交量
'079569,嘉聯益康和7B購02,0.84,0.89,0.67,0.7,840
'079570,大立光元富7B購01,2.8,2.8,2.8,2.8,0
'079571,大立光元富7B購02,2.31,2.31,2.31,2.31,0
'079572,大立光元富7B購03,2.01,2.14,2,2.14,188
'079573,大立光元富7B購04,1.88,1.97,1.88,1.96,112
'079574,華邦電玉山7C購02,0.89,0.93,0.89,0.93,834
'079575,台積電國泰7B購01,0.89,0.89,0.86,0.86,46
'079576,晶電國泰7C購01,1.77,1.77,1.77,1.77,0
'079577,全新國泰7C購03,1.29,1.3,1.26,1.27,892
'079578,國喬富邦7C購01,0.55,0.55,0.55,0.55,0
'079579,台積電富邦7C購05,0.79,0.79,0.78,0.78,12
'079580,大立光富邦7B購06,1.04,1.04,1.04,1.04,0
'079581,大立光富邦7B購07,1.58,1.7,1.58,1.63,25
'079582,大立光富邦7C購01,1.06,1.09,1.06,1.09,22
'079583,大立光富邦7C購02,0.94,0.94,0.94,0.94,3
'079584,康控富邦7B購02,0.81,0.94,0.81,0.94,362
'079585,新光鋼第一7B購01,1.09,1.17,1.09,1.17,912
'079586,新光金第一7B購01,0.71,0.71,0.71,0.71,0
'079587,大立光第一7B購01,3.43,3.43,3.43,3.43,0
'079588,永冠凱基7C購02,0.67,0.67,0.64,0.65,209
'079589,台光電凱基7B購03,1.2,1.32,1.2,1.29,517
'079590,景碩凱基7B購03,1.3,1.39,1.26,1.27,635
'079591,貿聯凱基7B購02,0.94,1,0.87,0.89,3325
'079592,TPK凱基7B購02,1.1,1.14,1.09,1.13,950
'079593,台郡凱基7B購03,1.21,1.21,1.15,1.18,584
'079594,亞泥日盛7B購01,1.41,1.41,1.3,1.33,981
'079595,遠東新日盛7B購01,1.66,1.67,1.65,1.67,194
'079596,聯發科日盛7B購02,1.37,1.37,1.37,1.37,25
'079597,元上證元大7B購01,1.15,1.15,1.15,1.15,20
'079598,上証2X元大7B購08,1.13,1.13,1.13,1.13,0
'079599,A50正2元大7B購04,0.97,0.97,0.97,0.97,0
'079600,力山元大7B購01,1.16,1.17,1.16,1.17,25
'079601,東聯元大7B購02,0.71,0.71,0.71,0.71,0
'079602,上銀元大7B購14,1.95,1.96,1.83,1.85,44
'079603,為升元大7B購05,0.96,0.96,0.95,0.95,219
'079604,鴻海元大7B購11,1.63,1.69,1.57,1.63,2133
'079605,全新元大7B購06,1.33,1.38,1.33,1.38,535
'079606,國泰金元大7B購01,1.15,1.18,1.15,1.18,286
'079607,智易元大7B購02,2.55,2.69,1.87,2.08,3845
'079608,GIS元大7B購08,1.47,1.47,1.43,1.43,217
'079609,大立光中信7C購02,2.58,2.58,2.58,2.58,0
'079610,滬深2X群益7C購04,3.3,3.33,3.3,3.33,15
'079611,滬深2X群益7C購05,1.58,1.58,1.58,1.58,0
'079612,FBVIX群益7C購01,3.94,3.94,3.94,3.94,0
'079613,為升群益7B購04,2.22,2.22,2.1,2.1,93
'079614,鴻海群益7B購20,0.85,0.88,0.85,0.86,55
'079615,旺宏群益7B購07,2.05,2.05,2.05,2.05,0
'079616,旺宏群益7B購08,2.1,2.18,2.03,2.17,1076
'079617,旺宏群益7C購01,1.92,1.92,1.92,1.92,0
'079618,旺宏群益7C購02,1.87,1.96,1.87,1.96,1300
'079619,智邦群益7B購02,2.64,2.79,2.64,2.79,111
'079620,技嘉群益7B購03,2.09,2.1,1.82,1.82,120
'079621,南亞科群益7B購08,1.99,1.99,1.91,1.91,305
'079622,可成群益7B購10,2.54,2.56,2.54,2.54,114
'079623,大立光群益7B購20,3.61,3.61,3.61,3.61,0
'079624,緯創群益7B購02,1.06,1.06,1.03,1.04,638
'079625,京鼎群益7B購02,1.09,1.13,1.08,1.08,304
'079626,GIS群益7B購07,1.65,1.65,1.58,1.64,412
'079627,上証2X永豐7B購03,1.05,1.05,1.05,1.05,100
'079628,滬深2X永豐7B購01,0.99,0.99,0.99,0.99,0
'079629,A50正2永豐7B購02,1.04,1.04,1.04,1.04,25
'079630,旺宏永豐7B購10,1.16,1.16,1.16,1.16,0
'079631,智邦永豐7B購02,0.78,0.82,0.78,0.82,399
'079632,微星永豐7B購02,0.63,0.68,0.63,0.64,901
'079633,晶電永豐7B購07,1.49,1.64,1.49,1.64,702
'079634,全新永豐7B購03,0.77,0.78,0.77,0.78,550
'079635,玉晶光永豐7B購04,0.8,0.87,0.78,0.87,718
'079636,智易永豐7B購01,1.47,1.52,1.05,1.18,3872
'079637,瀚宇博永豐7B購04,1.27,1.27,1.15,1.15,967
'079638,旺宏台新7B購02,1.21,1.21,1.21,1.21,0
'079639,智邦台新7B購02,1,1.01,0.99,1.01,114
'079640,康控台新7B購01,1.03,1.04,1.03,1.04,77
'079641,台虹國泰7B購02,1.28,1.28,1.24,1.26,412
'079642,台苯富邦7C購01,0.74,0.75,0.72,0.73,1363
'079643,上銀富邦7C購01,1.28,1.28,1.24,1.26,658
'079644,旺宏富邦81購04,1.76,1.83,1.73,1.83,1831
'079645,滬深2X元富7B購04,0.79,0.79,0.79,0.79,0
'079646,A50正2元富7B購04,0.79,0.83,0.79,0.83,67
'079647,東聯元富7B購01,0.99,1.03,0.99,1.03,70
'079648,上銀元富7B購02,1.09,1.09,1,1,320
'079649,晶電元富7B購02,4.18,4.53,4.17,4.53,640
'079650,強茂元富7B購02,1.89,1.89,1.48,1.5,650
'079651,亞光元富7B購03,1.37,1.59,1.37,1.59,182
'079652,玉晶光元富7B購02,1.78,1.91,1.73,1.91,535
'079653,康普元富7B購03,1.07,1.09,1.06,1.08,837
'079654,滬深2X統一81購02,1.38,1.38,1.38,1.38,0
'079655,旺宏統一81購04,1.67,1.67,1.67,1.67,2
'079656,長榮統一81購01,0.78,0.78,0.78,0.78,260
'079657,大立光統一81購04,1.48,1.58,1.45,1.58,1377
'079658,大立光統一81購05,0.99,1.08,0.99,1.06,306
'079659,大立光統一82購02,1.39,1.48,1.36,1.45,1606
'079660,上証2X中信7B購03,1.49,1.49,1.49,1.49,0
'079661,旺宏中信81購01,1.37,1.39,1.34,1.39,881
'079662,至上中信7B購01,0.7,0.7,0.7,0.7,50
'079663,正新日盛7B購01,0.93,1.01,0.93,1.01,751
'079664,元大金日盛7B購01,0.63,0.72,0.63,0.72,1824
'079665,中租日盛7B購01,0.88,0.88,0.88,0.88,204
'079666,旺宏元富7B購02,2.18,2.18,2.13,2.13,229
'079667,旺宏元富7B購03,2.32,2.39,2.27,2.39,1056
'079668,美律元富7B購04,1.32,1.33,1.28,1.33,729
'079669,晶電元富7B購03,2.49,2.6,2.45,2.45,368
'079670,台苯統一81購01,0.87,0.88,0.85,0.86,3923
'079671,宏碁統一81購01,0.94,0.99,0.93,0.94,1211
'079672,強茂統一81購01,1.19,1.22,0.91,0.97,2882
'079673,統一永豐7B購01,0.85,0.86,0.84,0.86,659
'079674,旺宏永豐7B購11,1.15,1.15,1.15,1.15,0
'079675,晶電永豐7B購08,1.23,1.36,1.23,1.36,424
'079676,大立光永豐7B購06,1.16,1.16,1.15,1.15,151
'079677,嘉澤永豐7B購02,0.72,0.8,0.71,0.8,1941
'079678,瀚宇博永豐7B購05,0.87,0.87,0.82,0.82,582
'079679,台苯台新7B購01,0.88,0.9,0.86,0.88,648
'079680,和大台新7C購01,0.89,0.89,0.89,0.89,0
'079681,技嘉台新7B購01,0.67,0.67,0.67,0.67,30
'079682,大立光台新7C購01,1.13,1.13,1.13,1.13,0
'079683,聚陽宏遠7B購01,0.92,0.92,0.92,0.92,240
'079684,亞德客宏遠7B購01,1.02,1.02,0.97,0.97,511
'079685,潤隆宏遠7B購01,0.74,0.74,0.74,0.74,0
'079686,智邦宏遠7B購01,1.39,1.39,1.39,1.39,129
'079687,至上宏遠7B購01,0.89,0.91,0.89,0.91,187
'079688,旺宏凱基7C購03,2.72,2.72,2.72,2.72,0
'079689,美律凱基7B購02,2.74,2.82,2.69,2.82,333
'079690,宏盛凱基7B購01,1.11,1.11,1.11,1.11,40
'079691,宏盛凱基7B購02,1.25,1.25,1.25,1.25,70
'079692,訊芯凱基7B購01,1.23,1.23,1.1,1.1,1576
'079693,訊芯凱基7B購02,1.2,1.2,1.09,1.09,194
'079694,T50反1群益7B購03,0.4,0.4,0.4,0.4,0
'079695,上証2X群益7B購23,5.65,5.65,5.65,5.65,0
'079696,滬深2X群益7C購06,2.73,2.79,2.63,2.79,2214
'079697,FBVIX群益7B購01,3.85,3.85,3.85,3.85,0
'079698,中石化群益7B購01,0.72,0.72,0.72,0.72,83
'079699,中石化群益7B購02,0.76,0.76,0.76,0.76,152
'079700,鴻海群益7B購22,0.87,0.87,0.87,0.87,50
'079701,台積電群益7B購20,1.47,1.47,1.38,1.42,868
'079702,旺宏群益7B購09,2.01,2.05,2.01,2.05,774
'079703,技嘉群益7B購04,0.87,0.87,0.87,0.87,69
'079704,南亞科群益7B購09,0.61,0.61,0.61,0.61,80
'079705,美律群益7B購01,0.86,0.86,0.83,0.85,1172
'079706,新光金群益7B購02,1.45,1.45,1.45,1.45,129
'079707,潤泰全群益7B購01,2.29,2.56,2.29,2.44,228
'079708,大立光群益7B購22,1.01,1.13,1.01,1.1,1022
'079709,亞光群益7B購03,1.91,2.06,1.89,2.01,207
'079710,鎧勝群益7B購01,1.87,1.87,1.87,1.87,60
'079711,GIS群益7B購08,1.64,1.67,1.61,1.61,266
'079712,元上證元大7B購02,0.72,0.72,0.72,0.72,0
'079713,國喬元大7B購02,0.81,0.84,0.81,0.82,1230
'079714,華新元大7B購04,1.38,1.39,1.22,1.25,92
'079715,台積電元大7B購12,2.3,2.34,2.2,2.23,830
'079716,華邦電元大7B購01,1.28,1.33,1.24,1.29,3918
'079717,南亞科元大7B購05,1.03,1.03,0.92,0.92,1240
'079718,晶電元大7B購07,1.64,1.81,1.63,1.8,533
'079719,晶電元大7B購08,1.76,1.96,1.76,1.92,1412
'079720,聯發科元大7B購01,1.35,1.35,1.29,1.33,1379
'079721,大立光元大7B購10,2.19,2.26,2.19,2.26,400
'079722,大立光元大7B購11,1.2,1.24,1.19,1.22,1216
'079723,大立光元大7B購14,1.99,1.99,1.96,1.96,48
'079724,大立光元大7B購15,3.06,3.06,3.06,3.06,0
'079725,大立光元大7B購16,3.31,3.35,3.31,3.35,74
'079726,嘉晶元大7B購02,2.77,2.79,2.19,2.36,2880
'079727,康控元大7B購01,1.26,1.53,1.26,1.5,277
'079728,訊芯元大7B購01,1.24,1.24,1.1,1.1,828
'079729,台苯國泰7B購01,1.37,1.43,1.35,1.39,899
'079730,嘉晶國泰7C購02,1.22,1.22,0.95,1,1097
'079731,嘉澤國泰7C購01,1.27,1.46,1.27,1.46,1400
'079732,康控國泰81購01,1.02,1.28,1.02,1.28,1027
'079733,大立光永昌7B購02,4.85,4.85,4.85,4.85,42
'079734,上銀永昌7B購01,1.44,1.44,1.39,1.4,484
'079735,滬深2X富邦7C購02,1.46,1.46,1.46,1.46,0
'079736,A50正2富邦7C購01,1.41,1.41,1.41,1.41,0
'079737,中石化富邦7B購02,1.17,1.17,1.09,1.09,218
'079738,和大富邦7B購01,1.54,1.57,1.49,1.52,399
'079739,微星富邦7B購02,0.75,0.8,0.75,0.75,828
'079740,廣達富邦7B購01,1.64,1.68,1.59,1.61,1001
'079741,京鼎富邦7C購01,1.09,1.13,1.08,1.08,825
'079742,台勝科富邦7C購01,0.99,1,0.84,0.88,308
'079743,祥碩富邦7B購01,0.78,0.89,0.78,0.87,1731
'079744,A50正2中信7B購03,1.06,1.06,1.06,1.06,30
'079745,大同第一7B購01,0.74,0.74,0.74,0.74,206
'079746,台勝科第一7B購02,1.53,1.53,1.53,1.53,0
'079747,智易第一7B購01,1.5,1.51,1.15,1.17,802
'079748,智伸科第一7B購01,0.63,0.63,0.63,0.63,0
'079749,華通元大7B購02,1.3,1.33,1.26,1.26,249
'079750,鴻海元大7B購12,1.22,1.24,1.22,1.22,261
'079751,智邦元大7B購03,1.39,1.48,1.38,1.47,2077
'079752,大同元大7B購05,1.34,1.43,1.33,1.43,1102
'079753,微星元大7B購04,1.11,1.22,1.1,1.12,660
'079754,南亞科元大7B購06,1.82,1.82,1.72,1.72,189
'079755,立隆電元大7B購01,1.61,1.61,1.32,1.44,822
'079756,冠德元大7B購01,1.35,1.41,1.35,1.41,69
'079757,景碩元大7B購02,1.45,1.58,1.41,1.43,795
'079758,台勝科元大7B購06,1.13,1.16,0.94,0.99,1008
'079759,台勝科元大7B購07,1.27,1.27,1.16,1.16,113
'079760,嘉澤元大7B購01,1.09,1.23,1.09,1.23,2343
'079761,康普元大7B購04,1.17,1.21,1.15,1.15,681
'079762,台郡元大7B購04,1.16,1.17,1.1,1.1,220
'079763,GIS元大7B購09,1.11,1.13,1.1,1.11,215
'079764,至上元大7B購01,1.16,1.19,1.16,1.19,712
'079765,鴻海凱基7B購04,1.71,1.75,1.68,1.74,723
'079766,鴻海凱基7B購05,1.56,1.58,1.56,1.58,86
'079767,鴻海凱基7B購06,1.24,1.29,1.24,1.29,338
'079768,旺宏凱基7B購03,2.18,2.26,2.14,2.26,1184
'079769,宏碁凱基7B購04,1.08,1.15,1.08,1.08,1050
'079770,宏碁凱基7B購05,0.96,1.03,0.96,0.99,1879
'079771,元大金凱基7B購02,0.8,0.84,0.8,0.84,744
'079772,玉山金日盛7B購01,0.8,0.84,0.8,0.83,620
'079773,兆豐金日盛7B購01,1,1.08,0.99,1.08,1847
'079774,力山永豐7B購01,0.75,0.75,0.75,0.75,0
'079775,鴻海永豐7B購02,0.83,0.83,0.83,0.83,0
'079776,英業達永豐7B購01,0.8,0.81,0.79,0.81,876
'079777,興勤永豐7B購01,0.85,0.85,0.84,0.85,605
'079778,全新永豐7B購04,0.66,0.68,0.64,0.64,1031
'079779,宏盛永豐7B購01,0.77,0.77,0.77,0.77,0
'079780,奇鋐永豐7B購01,0.96,0.96,0.92,0.93,531
'079781,亞光永豐7B購02,0.75,0.86,0.75,0.86,961
'079782,T50反1群益7B購04,0.52,0.52,0.52,0.52,0
'079783,中石化群益81購01,0.71,0.71,0.69,0.69,89
'079784,鴻海群益7B購24,2.18,2.21,2.12,2.21,116
'079785,台積電群益7B購22,0.51,0.51,0.51,0.51,40
'079786,新光金群益7B購03,0.69,0.69,0.69,0.69,116
'079787,潤泰全群益7B購02,0.78,0.82,0.75,0.81,392
'079788,亞光群益7B購04,1.74,1.75,1.72,1.75,321
'079789,GIS群益7B購09,2.55,2.61,2.55,2.61,130
'079790,聯電台新81購01,0.82,0.82,0.82,0.82,0
'079791,旺宏台新7B購03,0.96,0.96,0.96,0.96,20
'079792,南亞科台新81購01,0.77,0.77,0.74,0.74,179
'079793,台泥國泰7B購01,1.49,1.49,1.34,1.43,515
'079794,大立光國泰7B購01,1.89,1.92,1.84,1.92,161
'079795,康控國泰81購02,1.17,1.41,1.17,1.4,518
'079796,瀚宇博國泰7B購02,1.2,1.2,1.05,1.07,1466
'079797,上証2X富邦81購01,1.58,1.58,1.58,1.58,0
'079798,台苯元富7B購01,1.16,1.19,1.12,1.16,307
'079799,鴻海元富7B購01,3.31,3.43,3.31,3.43,2321
'079800,宏達電統一81購01,0.86,0.91,0.84,0.89,2374
'079801,全新中信83購01,0.77,0.77,0.77,0.77,0
'079802,麗豐中信81購01,0.79,0.79,0.73,0.73,680
'079803,T50反1群益7B購05,0.54,0.54,0.54,0.54,10
'079804,上証2X群益7B購24,6.85,6.85,6.85,6.85,0
'079805,滬深2X群益7B購13,2.03,2.09,2.03,2.09,33
'079806,滬深2X群益7B購14,0.61,0.61,0.61,0.61,0
'079807,滬深2X群益81購01,0.54,0.54,0.54,0.54,0
'079808,A50正2群益7B購15,2.06,2.06,2.06,2.06,20
'079809,中石化群益7B購03,0.63,0.63,0.63,0.63,95
'079810,鴻海群益7B購25,1.53,1.53,1.53,1.53,0
'079811,台積電群益7B購23,2.17,2.17,2.14,2.14,998
'079812,旺宏群益7B購10,1.91,1.91,1.91,1.91,294
'079813,旺宏群益81購01,1.59,1.63,1.59,1.63,630
'079814,旺宏群益81購02,2.18,2.28,2.18,2.28,3626
'079815,華邦電群益7B購02,1.27,1.35,1.27,1.33,428
'079816,智邦群益7B購03,1.77,1.84,1.75,1.84,498
'079817,大同群益7B購04,3.15,3.55,3.14,3.55,296
'079818,美律群益7B購02,0.66,0.67,0.66,0.67,539
'079819,強茂群益7B購02,1.45,1.51,1.1,1.16,879
'079820,大立光群益7B購24,3.9,4.12,3.88,4.12,50
'079821,嘉晶群益7B購01,1.43,1.47,1.11,1.2,1826
'079822,京鼎群益7B購03,0.79,0.79,0.78,0.78,252
'079823,創意群益7B購07,1.88,2.13,1.88,2.02,657
'079824,貿聯群益7B購02,0.94,0.94,0.81,0.82,1833
'079825,GIS群益7B購10,1.82,1.82,1.77,1.77,233
'079826,友訊永豐7B購01,0.76,0.76,0.68,0.69,2863
'079827,凌陽永豐7B購01,0.7,0.7,0.7,0.7,125
'079828,立隆電永豐7B購01,0.74,0.74,0.74,0.74,31
'079829,立隆電永豐7B購02,0.6,0.6,0.52,0.52,403
'079830,景碩永豐7B購02,0.63,0.69,0.63,0.66,821
'079831,京鼎永豐7B購01,0.88,0.88,0.88,0.88,200
'079832,瀚宇博永豐7B購06,0.61,0.61,0.59,0.59,186
'079833,達方永豐7B購04,0.88,0.89,0.75,0.8,376
'079834,達方永豐7B購05,0.8,0.8,0.7,0.7,454
'079835,達方永豐7B購06,0.82,0.82,0.67,0.71,2291
'079836,MSCI中台新81購01,0.91,0.91,0.91,0.91,0
'079837,宏達電台新7B購02,0.98,0.98,0.96,0.97,145
'079838,富邦金台新81購01,0.78,0.79,0.77,0.79,385
'079839,達方國泰7B購01,1.08,1.09,0.92,0.99,2355
'079840,中鋼永昌81購01,1.25,1.28,1.23,1.23,1349
'079841,鴻海永昌7B購02,2.43,2.48,2.43,2.48,111
'079842,強茂富邦7B購03,1.15,1.2,0.99,0.99,304
'079843,智原富邦81購01,0.92,0.96,0.92,0.94,281
'079844,上証2X元大7B購09,1.48,1.48,1.48,1.48,2
'079845,滬深2X元大7B購14,1.4,1.4,1.4,1.4,0
'079846,A50正2元大7B購05,1.38,1.42,1.37,1.42,250
'079847,台苯元大7B購03,1.19,1.22,1.17,1.2,878
'079848,儒鴻元大7B購01,1.45,1.45,1.4,1.4,179
'079849,旺宏元大7B購05,1.15,1.2,1.15,1.2,114
'079850,旺宏元大7B購06,1.15,1.23,1.15,1.23,278
'079851,旺宏元大7B購07,1.25,1.3,1.22,1.3,1764
'079852,聯發科元大7B購02,1.45,1.46,1.42,1.42,1009
'079853,立隆電元大7B購02,0.92,0.92,0.78,0.81,788
'079854,立隆電元大7B購03,1.15,1.15,0.96,0.99,73
'079855,可成元大7B購03,1.69,1.72,1.69,1.7,700
'079856,宏盛元大7B購02,1.14,1.14,1.14,1.14,0
'079857,群創元大7B購04,1.34,1.36,1.31,1.36,112
'079858,康普元大7B購05,1,1.04,1,1,425
'079859,康控元大7B購02,1.09,1.4,1.09,1.4,606
'079860,長虹元大7B購01,1.37,1.4,1.37,1.39,1628
'079861,訊芯元大7B購02,1.06,1.06,1.05,1.05,200
'079862,TXFI8元大78購01,1.35,1.35,1.35,1.35,0
'079863,TXFI8元大78購02,1.06,1.06,1.06,1.06,0
'079864,上銀統一81購05,0.87,0.87,0.81,0.82,426
'079865,宏盛統一81購02,0.88,0.88,0.88,0.88,78
'079866,廣華元富83購01,1.25,1.25,1.22,1.22,79
'079867,宏碁元富7B購02,1.19,1.26,1.19,1.24,333
'079868,微星元富7B購02,1.48,1.48,1.48,1.48,20
'079869,聯發科元富7B購02,1.59,1.59,1.55,1.55,11
'079870,國泰金元富7B購01,1.42,1.46,1.42,1.45,662
'079871,群創元富7B購01,0.91,0.91,0.91,0.91,1
'079872,麗豐元富7B購02,1.21,1.21,1.18,1.18,50
'079873,矽格元富7B購01,1.37,1.44,1.33,1.33,1417
'079874,啟碁元富83購01,2.93,2.93,2.82,2.82,70
'079875,台虹元富7B購01,1.18,1.18,1.18,1.18,20
'079876,永豐金日盛7B購01,0.9,0.95,0.89,0.95,2170
'079877,葡萄王凱基7B購02,0.89,0.89,0.86,0.86,473
'079878,鴻海凱基7B購07,1.31,1.35,1.31,1.35,153
'079879,鴻海凱基7B購08,0.93,0.93,0.93,0.93,0
'079880,旺宏凱基81購01,2.1,2.16,2.05,2.16,1156
'079881,德律第一7B購01,1.86,1.92,1.57,1.63,778
'079882,FB上証群益7B購06,1.25,1.25,1.25,1.25,0
'079883,T50反1群益7B購06,0.52,0.52,0.52,0.52,0
'079884,上証2X群益7B購25,1.41,1.41,1.41,1.41,70
'079885,CFA50群益7B購06,2.14,2.2,2.1,2.2,451
'079886,A50正2群益7B購16,3.5,3.5,3.5,3.5,0
'079887,和大群益7B購05,1.65,1.65,1.55,1.55,4
'079888,鴻海群益7B購26,0.62,0.62,0.62,0.62,0
'079889,華邦電群益7B購03,1.44,1.56,1.44,1.56,563
'079890,智邦群益7B購04,1.91,1.91,1.91,1.91,0
'079891,燿華群益7B購01,0.82,0.85,0.79,0.79,105
'079892,南亞科群益7B購10,1.57,1.57,1.49,1.49,189
'079893,全新群益7B購03,1.45,1.49,1.43,1.47,495
'079894,可成群益7B購11,2.22,2.22,2.22,2.22,0
'079895,強茂群益7B購03,1.64,1.64,1.64,1.64,10
'079896,景碩群益7B購02,0.81,0.84,0.79,0.81,657
'079897,創意群益7B購08,2.03,2.19,2.03,2.19,36
'079898,GIS群益7B購11,1.69,1.74,1.67,1.69,275
'079899,T50反1中信7B購05,0.78,0.78,0.78,0.78,0
'079900,T50反1中信83購03,1.45,1.45,1.45,1.45,0
'079901,晶電中信82購01,1.77,1.78,1.77,1.78,20
'079902,景碩中信81購01,0.72,0.74,0.72,0.74,118
'079903,CFA50元大7B購02,0.78,0.78,0.78,0.78,0
'079904,CFA50元大7B購03,1.02,1.02,1.02,1.02,0
'079905,和大元大7B購01,1.14,1.16,1.03,1.03,149
'079906,鴻海元大7B購14,1.04,1.04,1.03,1.03,80
'079907,鴻海元大7B購15,0.85,0.85,0.85,0.85,0
'079908,友訊元大7B購01,1.6,1.6,1.35,1.35,978
'079909,宏碁元大7B購06,1.27,1.35,1.26,1.26,617
'079910,美律元大7B購01,1.27,1.3,1.25,1.3,4082
'079911,強茂元大7B購03,1.57,1.61,1.38,1.38,198
'079912,台勝科元大7B購08,0.98,0.98,0.98,0.98,0
'079913,麗豐元大7B購04,1.31,1.31,1.23,1.23,228
'079914,康控元大7B購03,1.04,1.24,1.04,1.24,351
'079915,樺漢元大7B購02,1.02,1.02,1.02,1.02,0
'079916,GIS元大7B購10,0.89,0.89,0.85,0.85,89
'079917,捷敏元大7B購01,1.26,1.26,1.11,1.13,553
'079918,華東元大7B購01,1.49,1.49,1.49,1.49,104
'079919,滬深2X凱基7B購10,2.33,2.33,2.33,2.33,0
'079920,滬深2X凱基7B購11,1.65,1.65,1.65,1.65,0
'079921,滬深2X凱基7B購12,1.2,1.2,1.2,1.2,0
'079922,滬深2X凱基7B購13,0.89,0.89,0.89,0.89,0
'079923,滬深2X凱基83購01,2.55,2.55,2.55,2.55,90
'079924,滬深2X凱基83購02,1.88,1.88,1.88,1.88,0
'079925,滬深2X凱基83購03,1.49,1.49,1.49,1.49,0
'079926,滬深2X凱基83購04,1.21,1.21,1.21,1.21,0
'079927,中砂凱基7B購01,1.47,1.47,1.47,1.47,0
'079928,CFA50日盛7B購01,1.26,1.26,1.26,1.26,4
'079929,鴻海統一82購01,0.82,0.85,0.82,0.85,426
'079930,華邦電統一82購01,0.93,0.97,0.91,0.93,5358
'079931,A50正2元富7B購05,1.54,1.54,1.54,1.54,0
'079932,佳世達元富7B購01,0.91,0.92,0.91,0.91,77
'079933,大同元富7B購03,2.03,2.25,2.03,2.11,317
'079934,美律元富7B購06,2.18,2.21,2.13,2.21,1157
'079935,全新元富7B購02,1.1,1.11,1.07,1.11,30
'079936,信邦元富83購01,1.46,1.46,1.42,1.42,657
'079937,智易元富83購01,2.26,2.27,1.19,1.83,656
'079938,中磊元富7B購01,0.96,1.1,0.95,0.96,1144
'079939,興勤康和7B購01,0.82,0.82,0.78,0.78,380
'079940,興勤康和7B購02,0.85,0.85,0.84,0.84,134
'079941,麗豐康和7B購02,0.74,0.75,0.73,0.73,691
'079942,上証2X永豐7B購04,1.28,1.28,1.28,1.28,0
'079943,滬深2X永豐7B購02,1.01,1.01,1.01,1.01,0
'079944,旺宏永豐7B購13,0.85,0.92,0.85,0.92,453
'079945,晶電永豐7B購09,1.42,1.54,1.42,1.54,897
'079946,嘉晶永豐7B購03,0.65,0.66,0.53,0.56,1255
'079947,德律永豐7B購01,1.47,1.7,1.29,1.35,1308
'079948,達運永豐7B購02,0.6,0.6,0.59,0.59,435
'079949,華新台新81購01,0.74,0.74,0.74,0.74,39
'079950,燿華台新7B購01,0.82,0.85,0.82,0.85,944
'079951,微星台新81購01,0.75,0.75,0.75,0.75,0
'079952,美律台新7B購01,0.85,0.85,0.83,0.83,310
'079953,晶電台新7B購01,1.23,1.29,1.22,1.26,218
'079954,潤泰全台新81購01,0.85,0.85,0.83,0.83,38
'079955,大立光台新81購01,0.79,0.84,0.79,0.84,200
'079956,京鼎台新7B購01,0.77,0.78,0.75,0.78,409
'079957,TXFI8凱基78購04,2.06,2.06,2.06,2.06,0
'079958,TXFI8凱基78購05,1.9,1.9,1.9,1.9,0
'079959,TXFI8凱基78購06,2.34,2.34,2.34,2.34,0
'079960,嘉晶國泰81購01,1.04,1.08,0.81,0.88,1096
'079961,台勝科國泰7B購02,1.42,1.42,1.42,1.42,25
'079962,T50反1富邦7B購03,0.6,0.6,0.6,0.6,0
'079963,華通富邦81購01,0.92,0.93,0.85,0.86,1641
'079964,華邦電富邦7B購01,0.7,0.72,0.69,0.7,2229
'079965,華邦電富邦81購01,0.69,0.71,0.68,0.71,1630
'079966,智邦富邦81購01,0.89,0.94,0.89,0.94,244
'079967,可成富邦81購02,1.28,1.28,1.28,1.28,205
'079968,麗豐富邦81購01,0.75,0.77,0.7,0.7,976
'079969,上証2X中信83購01,1.03,1.03,1.03,1.03,0
'079970,微星中信7C購01,1.59,1.59,1.55,1.55,15
'079971,元上證群益7C購01,2.55,2.55,2.55,2.55,0
'079972,滬深2X群益7C購07,3.8,3.8,3.8,3.8,0
'079973,和大群益7C購01,0.76,0.76,0.76,0.76,118
'079974,華新群益7C購01,1.3,1.3,1.3,1.3,0
'079975,為升群益7C購01,1,1,1,1,418
'079976,鴻海群益7C購01,0.88,0.88,0.88,0.88,30
'079977,華邦電群益7C購01,1.43,1.49,1.42,1.45,846
'079978,致茂群益7C購01,0.78,0.79,0.78,0.79,668
'079979,燿華群益7C購01,0.8,0.83,0.8,0.83,364
'079980,南亞科群益7C購01,1.5,1.5,1.47,1.47,107
'079981,美律群益7C購01,0.81,0.81,0.81,0.81,222
'079982,華晶科群益7C購01,1.3,1.36,1.3,1.36,668
'079983,臻鼎群益7C購01,0.84,0.84,0.84,0.84,0
'079984,GIS群益7C購01,2.16,2.18,2.16,2.16,35
'079985,上証2X元大7C購01,1.32,1.32,1.32,1.32,0
'079986,CFA50元大7C購01,1.37,1.37,1.37,1.37,0
'079987,滬深2X元大7C購02,1.45,1.45,1.45,1.45,0
'079988,大亞元大7C購01,1.34,1.34,1.26,1.26,9
'079989,鴻海元大7C購03,0.87,0.87,0.87,0.87,0
'079990,可成元大7C購02,1.39,1.43,1.39,1.43,217
'079991,創意元大7C購01,1.5,1.64,1.5,1.56,116
'079992,創意元大7C購02,1.91,2.28,1.91,2.19,967
'079993,廣達日盛7C購01,1.16,1.16,1.12,1.12,115
'079994,德律凱基7C購01,1.35,1.41,1.22,1.26,421
